'*', 32, 1, 24, 0, 6, 6, 100, 9
'GRAS HISTOGRAM 1D'
'GRAS_DATA_TITLE',   -1,'DOSE SPECTRUM'
'GRAS_DATA_TYPE',   -1,'HIST_1D'
'GRAS_MODULE_NAME',   -1,'doseEqVolume1'
'GRAS_MODULE_TYPE',   -1,'DOSE_EQUIVALENT'
'HIST_ENTRIES',    1, 6.4863e+05, 'none'
'HIST_NAME',   -1,'doseEqVolume1_dose_equivalent'
'HIST_SUM_ALL_BIN_VALUES',    1, 5.4997e+14, 'Y_AXIS_UNITS'
'HIST_TITLE',   -1,'doseEqVolume1 dose equivalent in mSv'
'OVERFLOW_ENTRIES',    1,  4222, 'none'
'OVERFLOW_ERROR',    1,   23.238, 'Y_AXIS_UNITS'
'OVERFLOW_MEAN',    1,   171.26, 'Y_AXIS_UNITS'
'OVERFLOW_VALUE',    1,   302.89, 'Y_AXIS_UNITS'
'UNDERFLOW_ENTRIES',    1,     0, 'none'
'UNDERFLOW_ERROR',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_MEAN',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_VALUE',    1,        0, 'Y_AXIS_UNITS'
'X_AXIS_LABEL',   -1,'Dose'
'X_AXIS_MAX',    1,      100, ' '
'X_AXIS_MIN',    1,        0, ' '
'X_AXIS_NBINS',    1,   100, ' '
'X_AXIS_SCALE',   -1,'lin'
'X_AXIS_UNITS',   -1,'mSv'
'Y_AXIS_LABEL',   -1,' '
'Y_AXIS_UNITS',   -1,'counts'
'lower','mSv',    1,'Bin lower edge'
'upper','mSv',    1,'Bin upper edge'
'mean','mSv',    1,'Bin mean'
'value','counts',    1,'Bin value'
'error','counts',    1,'Bin error'
'entries','',    1,'Bin entries'
          0,           1,  2.1474e-12,  5.4997e+14,  9.6599e+11,  5.7842e+05
          1,           2,      1.4173,      138.52,     0.78851,       31204
          2,           3,      2.4448,      64.689,     0.60345,       11536
          3,           4,      3.4613,      35.806,      0.4763,        5666
          4,           5,      4.4598,       22.84,     0.39566,        3338
          5,           6,      5.4681,      15.107,     0.33149,        2080
          6,           7,      6.4605,      10.713,     0.28598,        1406
          7,           8,      7.4835,      7.6215,     0.24673,         955
          8,           9,      8.4708,      6.7128,     0.23579,         812
          9,          10,      9.4762,       5.359,      0.2152,         621
         10,          11,      10.483,       4.604,     0.20286,         517
         11,          12,      11.502,      4.1839,     0.19686,         452
         12,          13,      12.476,      3.6725,      0.1872,         386
         13,          14,      13.499,      3.3711,     0.18261,         341
         14,          15,      14.477,      2.5426,     0.16084,         251
         15,          16,      15.508,      2.0498,     0.14646,         196
         16,          17,      16.497,      2.2373,     0.15518,         208
         17,          18,      17.548,      2.0753,      0.1518,         187
         18,          19,      18.506,      1.8353,     0.14468,         161
         19,          20,      19.495,      1.4995,     0.13257,         128
         20,          21,      20.498,      1.6739,     0.14143,         141
         21,          22,      21.516,      1.6714,     0.14374,         136
         22,          23,      22.493,      1.6033,     0.14233,         127
         23,          24,      23.488,      1.5189,     0.13993,         118
         24,          25,      24.443,      1.8088,     0.15456,         137
         25,          26,      25.546,       1.437,     0.13954,         108
         26,          27,      26.483,      1.3677,     0.13748,          99
         27,          28,      27.515,      1.3402,     0.13958,          94
         28,          29,      28.496,        1.34,     0.13979,          93
         29,          30,      29.524,      1.1451,     0.12968,          78
         30,          31,      30.517,      1.1701,     0.13349,          77
         31,          32,      31.535,      1.1201,     0.13122,          73
         32,          33,      32.532,      1.4159,     0.15061,          90
         33,          34,      33.466,      1.2811,     0.14867,          78
         34,          35,      34.525,      1.3252,     0.14652,          82
         35,          36,      35.537,      1.1817,     0.13933,          73
         36,          37,      36.539,      1.2255,      0.1436,          73
         37,          38,      37.497,      1.4263,     0.15628,          84
         38,          39,      38.481,      1.1509,     0.14111,          67
         39,          40,      39.523,      1.2893,     0.15725,          71
         40,          41,      40.511,      1.0479,       0.137,          59
         41,          42,      41.569,      1.4381,     0.16235,          79
         42,          43,      42.499,      1.1096,     0.14344,          60
         43,          44,      43.558,      1.4165,     0.16359,          75
         44,          45,      44.466,      1.1985,     0.15143,          63
         45,          46,      45.463,      1.2891,     0.15986,          66
         46,          47,      46.505,      1.6353,      0.1792,          84
         47,          48,       47.56,      1.5888,      0.1872,          77
         48,          49,      48.543,      1.5373,     0.17765,          75
         49,          50,      49.508,      1.4692,     0.17397,          72
         50,          51,      50.439,      1.5941,     0.18288,          76
         51,          52,      51.498,      1.5868,     0.18332,          75
         52,          53,      52.533,      1.4093,     0.17432,          67
         53,          54,      53.503,      1.5521,     0.18422,          71
         54,          55,      54.524,      1.4394,     0.18628,          62
         55,          56,      55.548,      1.3693,     0.17533,          61
         56,          57,      56.473,      1.2305,      0.1665,          56
         57,          58,      57.444,       1.353,     0.17615,          60
         58,          59,      58.457,      1.7636,     0.20319,          77
         59,          60,      59.507,      1.5611,     0.19259,          66
         60,          61,      60.476,      1.8011,     0.20735,          78
         61,          62,      61.544,      1.3893,     0.18428,          57
         62,          63,      62.506,      1.3753,     0.18449,          56
         63,          64,      63.576,      1.2497,     0.17721,          50
         64,          65,      64.437,      2.0089,     0.33448,          69
         65,          66,      65.468,      1.2965,     0.18172,          51
         66,          67,       66.48,      1.5911,     0.20988,          61
         67,          68,      67.524,       1.602,     0.20611,          62
         68,          69,        68.5,      1.7543,     0.21587,          67
         69,          70,      69.438,      1.8014,     0.22386,          67
         70,          71,      70.496,      1.4227,     0.19458,          54
         71,          72,      71.499,      1.7164,     0.21635,          63
         72,          73,      72.695,      2.3346,     0.94493,          53
         73,          74,      73.342,      2.7836,      1.1265,          63
