'*', 32, 1, 24, 0, 6, 6, 100, 9
'GRAS HISTOGRAM 1D'
'GRAS_DATA_TITLE',   -1,'DOSE SPECTRUM'
'GRAS_DATA_TYPE',   -1,'HIST_1D'
'GRAS_MODULE_NAME',   -1,'doseEqVolume1'
'GRAS_MODULE_TYPE',   -1,'DOSE_EQUIVALENT'
'HIST_ENTRIES',    1, 6.5076e+05, 'none'
'HIST_NAME',   -1,'doseEqVolume1_dose_equivalent'
'HIST_SUM_ALL_BIN_VALUES',    1, 5.519e+14, 'Y_AXIS_UNITS'
'HIST_TITLE',   -1,'doseEqVolume1 dose equivalent in mSv'
'OVERFLOW_ENTRIES',    1,  4185, 'none'
'OVERFLOW_ERROR',    1,   15.929, 'Y_AXIS_UNITS'
'OVERFLOW_MEAN',    1,   223.85, 'Y_AXIS_UNITS'
'OVERFLOW_VALUE',    1,   93.657, 'Y_AXIS_UNITS'
'UNDERFLOW_ENTRIES',    1,     0, 'none'
'UNDERFLOW_ERROR',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_MEAN',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_VALUE',    1,        0, 'Y_AXIS_UNITS'
'X_AXIS_LABEL',   -1,'Dose'
'X_AXIS_MAX',    1,      100, ' '
'X_AXIS_MIN',    1,        0, ' '
'X_AXIS_NBINS',    1,   100, ' '
'X_AXIS_SCALE',   -1,'lin'
'X_AXIS_UNITS',   -1,'mSv'
'Y_AXIS_LABEL',   -1,' '
'Y_AXIS_UNITS',   -1,'counts'
'lower','mSv',    1,'Bin lower edge'
'upper','mSv',    1,'Bin upper edge'
'mean','mSv',    1,'Bin mean'
'value','counts',    1,'Bin value'
'error','counts',    1,'Bin error'
'entries','',    1,'Bin entries'
          0,           1,  4.2818e-13,   5.519e+14,  9.6769e+11,  5.8042e+05
          1,           2,      1.4143,      25.434,     0.14446,       31340
          2,           3,      2.4449,      11.963,     0.11097,       11664
          3,           4,      3.4596,      6.5371,    0.087047,        5655
          4,           5,      4.4634,      4.1254,     0.07194,        3294
          5,           6,      5.4646,      2.6277,    0.059151,        1977
          6,           7,      6.4603,      1.8922,    0.051367,        1359
          7,           8,      7.4932,      1.4221,    0.045564,         977
          8,           9,      8.4718,      1.2684,    0.043887,         836
          9,          10,      9.4837,     0.90705,    0.037784,         577
         10,          11,      10.481,     0.91719,    0.038685,         564
         11,          12,      11.505,     0.82131,    0.037307,         485
         12,          13,      12.497,     0.72527,    0.035579,         417
         13,          14,       13.49,     0.53716,    0.031093,         301
         14,          15,      14.462,     0.46644,    0.029449,         251
         15,          16,      15.524,     0.41796,    0.028315,         218
         16,          17,       16.48,      0.3611,      0.0267,         183
         17,          18,      17.483,     0.39247,    0.028327,         193
         18,          19,      18.493,     0.30362,    0.025177,         146
         19,          20,      19.484,     0.33726,    0.026877,         158
         20,          21,      20.489,     0.36495,    0.028295,         167
         21,          22,      21.465,     0.29757,    0.025907,         132
         22,          23,       22.44,     0.25773,    0.024375,         113
         23,          24,       23.46,     0.29702,    0.026466,         126
         24,          25,      24.469,     0.25136,    0.024652,         104
         25,          26,      25.546,     0.27546,    0.026153,         111
         26,          27,      26.525,     0.26643,    0.026004,         105
         27,          28,      27.523,     0.23564,    0.024706,          91
         28,          29,       28.44,     0.27031,    0.026647,         103
         29,          30,      29.514,     0.28857,    0.028694,         106
         30,          31,      30.485,     0.21397,    0.024238,          78
         31,          32,      31.479,     0.25799,    0.027088,          92
         32,          33,      32.442,     0.38064,    0.086947,          97
         33,          34,      33.468,     0.22471,    0.025533,          78
         34,          35,      34.461,     0.20525,     0.02463,          70
         35,          36,       35.48,       0.236,      0.0275,          77
