'*', 32, 1, 24, 0, 6, 6, 100, 9
'GRAS HISTOGRAM 1D'
'GRAS_DATA_TITLE',   -1,'DOSE SPECTRUM'
'GRAS_DATA_TYPE',   -1,'HIST_1D'
'GRAS_MODULE_NAME',   -1,'doseEqVolume1'
'GRAS_MODULE_TYPE',   -1,'DOSE_EQUIVALENT'
'HIST_ENTRIES',    1, 6.5016e+05, 'none'
'HIST_NAME',   -1,'doseEqVolume1_dose_equivalent'
'HIST_SUM_ALL_BIN_VALUES',    1, 5.513e+14, 'Y_AXIS_UNITS'
'HIST_TITLE',   -1,'doseEqVolume1 dose equivalent in mSv'
'OVERFLOW_ENTRIES',    1,  4241, 'none'
'OVERFLOW_ERROR',    1,   11.586, 'Y_AXIS_UNITS'
'OVERFLOW_MEAN',    1,   184.25, 'Y_AXIS_UNITS'
'OVERFLOW_VALUE',    1,    220.5, 'Y_AXIS_UNITS'
'UNDERFLOW_ENTRIES',    1,     0, 'none'
'UNDERFLOW_ERROR',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_MEAN',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_VALUE',    1,        0, 'Y_AXIS_UNITS'
'X_AXIS_LABEL',   -1,'Dose'
'X_AXIS_MAX',    1,      100, ' '
'X_AXIS_MIN',    1,        0, ' '
'X_AXIS_NBINS',    1,   100, ' '
'X_AXIS_SCALE',   -1,'lin'
'X_AXIS_UNITS',   -1,'mSv'
'Y_AXIS_LABEL',   -1,' '
'Y_AXIS_UNITS',   -1,'counts'
'lower','mSv',    1,'Bin lower edge'
'upper','mSv',    1,'Bin upper edge'
'mean','mSv',    1,'Bin mean'
'value','counts',    1,'Bin value'
'error','counts',    1,'Bin error'
'entries','',    1,'Bin entries'
          0,           1,   1.165e-12,   5.513e+14,  9.6716e+11,  5.7943e+05
          1,           2,      1.4192,      71.963,     0.40812,       31436
          2,           3,      2.4525,      34.005,     0.31419,       11758
          3,           4,      3.4606,       18.31,     0.24449,        5624
          4,           5,      4.4677,      11.585,     0.20232,        3287
          5,           6,      5.4656,      7.6393,     0.16924,        2042
          6,           7,       6.468,      5.3896,     0.14552,        1373
          7,           8,      7.5111,      4.1556,     0.13075,        1012
          8,           9,      8.4856,      3.5981,      0.1242,         841
          9,          10,       9.476,      3.0071,     0.11579,         678
         10,          11,      10.495,       2.477,     0.10683,         538
         11,          12,      11.498,      2.0971,     0.10006,         440
         12,          13,      12.511,      1.8138,    0.094583,         368
         13,          14,      13.468,      1.4339,    0.085416,         282
         14,          15,      14.456,      1.3973,    0.085625,         267
         15,          16,       15.47,      1.2406,    0.081725,         232
         16,          17,      16.519,      1.0968,    0.078157,         197
         17,          18,      17.495,      1.1244,    0.080183,         199
         18,          19,      18.459,     0.82308,    0.069536,         141
         19,          20,      19.521,     0.82964,    0.070785,         138
         20,          21,      20.511,     0.89587,    0.075028,         144
         21,          22,      21.539,      0.9262,    0.076681,         146
         22,          23,      22.471,     0.76247,    0.070576,         118
         23,          24,       23.49,     0.77838,    0.071982,         117
         24,          25,      24.482,     0.83706,    0.075488,         123
         25,          26,      25.524,     0.90352,    0.079311,         130
         26,          27,      26.525,     0.72383,    0.072046,         101
         27,          28,      27.513,     0.81417,    0.076841,         113
         28,          29,      28.489,     0.71484,    0.072682,          97
         29,          30,      29.487,     0.66909,    0.071093,          89
         30,          31,      30.492,     0.74429,    0.075974,          96
         31,          32,      31.487,      0.7688,    0.077901,          98
         32,          33,      32.518,     0.77481,    0.080696,          96
         33,          34,      33.524,     0.71822,    0.076669,          89
         34,          35,      34.558,     0.64231,     0.07353,          77
         35,          36,       35.47,     0.62248,    0.072808,          74
