'*', 32, 1, 24, 0, 6, 6, 100, 9
'GRAS HISTOGRAM 1D'
'GRAS_DATA_TITLE',   -1,'DOSE SPECTRUM'
'GRAS_DATA_TYPE',   -1,'HIST_1D'
'GRAS_MODULE_NAME',   -1,'doseEqVolume1'
'GRAS_MODULE_TYPE',   -1,'DOSE_EQUIVALENT'
'HIST_ENTRIES',    1, 6.4937e+05, 'none'
'HIST_NAME',   -1,'doseEqVolume1_dose_equivalent'
'HIST_SUM_ALL_BIN_VALUES',    1, 5.5079e+14, 'Y_AXIS_UNITS'
'HIST_TITLE',   -1,'doseEqVolume1 dose equivalent in mSv'
'OVERFLOW_ENTRIES',    1,  4165, 'none'
'OVERFLOW_ERROR',    1,    18.85, 'Y_AXIS_UNITS'
'OVERFLOW_MEAN',    1,   247.88, 'Y_AXIS_UNITS'
'OVERFLOW_VALUE',    1,   60.846, 'Y_AXIS_UNITS'
'UNDERFLOW_ENTRIES',    1,     0, 'none'
'UNDERFLOW_ERROR',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_MEAN',    1,        0, 'Y_AXIS_UNITS'
'UNDERFLOW_VALUE',    1,        0, 'Y_AXIS_UNITS'
'X_AXIS_LABEL',   -1,'Dose'
'X_AXIS_MAX',    1,      100, ' '
'X_AXIS_MIN',    1,        0, ' '
'X_AXIS_NBINS',    1,   100, ' '
'X_AXIS_SCALE',   -1,'lin'
'X_AXIS_UNITS',   -1,'mSv'
'Y_AXIS_LABEL',   -1,' '
'Y_AXIS_UNITS',   -1,'counts'
'lower','mSv',    1,'Bin lower edge'
'upper','mSv',    1,'Bin upper edge'
'mean','mSv',    1,'Bin mean'
'value','counts',    1,'Bin value'
'error','counts',    1,'Bin error'
'entries','',    1,'Bin entries'
          0,           1,  2.7527e-13,  5.5079e+14,  9.6671e+11,  5.7913e+05
          1,           2,      1.4174,      16.265,    0.092445,       31298
          2,           3,      2.4506,      7.5142,    0.070353,       11454
          3,           4,      3.4566,      4.2681,    0.056269,        5766
          4,           5,      4.4615,      2.6791,    0.046351,        3347
          5,           6,      5.4755,      1.7446,     0.03855,        2051
          6,           7,      6.4859,      1.2646,    0.033611,        1418
          7,           8,       7.508,     0.89422,    0.028911,         958
          8,           9,      8.4673,     0.78093,    0.027531,         806
          9,          10,      9.4815,     0.62701,    0.025152,         622
         10,          11,      10.467,     0.56654,     0.02432,         545
         11,          12,      11.484,     0.53987,    0.024163,         500
         12,          13,      12.471,     0.42608,     0.02182,         382
         13,          14,       13.51,     0.35931,    0.020381,         311
         14,          15,      14.469,     0.30217,     0.01895,         256
         15,          16,      15.511,      0.2803,    0.018567,         228
         16,          17,      16.489,      0.2284,    0.016975,         182
         17,          18,      17.477,     0.22398,    0.017001,         175
         18,          19,      18.484,     0.24096,    0.017955,         181
         19,          20,      19.485,     0.19554,    0.016355,         143
         20,          21,      20.506,     0.18752,    0.016264,         133
         21,          22,       21.51,     0.17958,    0.016105,         126
         22,          23,      22.509,     0.16296,    0.015519,         111
         23,          24,       23.48,     0.19049,    0.016975,         126
         24,          25,      24.503,      0.1903,    0.017163,         123
         25,          26,      25.478,     0.17413,    0.016606,         110
         26,          27,      26.542,     0.18724,     0.01737,         117
         27,          28,      27.472,      0.1448,    0.015443,          88
         28,          29,      28.464,     0.17418,    0.017166,         103
         29,          30,      29.493,     0.18329,    0.018307,         105
         30,          31,      30.473,     0.17753,    0.017663,         102
         31,          32,      31.496,     0.14099,    0.015938,          79
         32,          33,      32.505,     0.14723,    0.016393,          81
         33,          34,       33.47,     0.14841,    0.016601,          80
         34,          35,      34.484,     0.17232,    0.018638,          90
         35,          36,      35.479,     0.15339,    0.017207,          80
